Customer_ID,Company_Name,Signup_Date,Last_Order_Date,Industry_Category,Company_Size,Company_Age_Years,Emirate,Primary_Sales_Channel,Number_of_Sales_Channels,Monthly_Order_Volume,Avg_Order_Value_AED,Number_of_SKUs,Total_Lifetime_Orders,Return_Rate_Pct,COD_Order_Pct,Avg_Delivery_Time_Days,Peak_Season_Multiplier,Uses_Warehousing,Uses_Same_Day_Delivery,Uses_Next_Day_Delivery,Uses_Reverse_Logistics,Uses_COD_Collection,Uses_International_Shipping,Uses_Qcommerce_Fulfillment,Uses_Inventory_Management,Uses_Custom_Packaging,Current_Provider,Contract_Type,Preferred_Billing_Cycle,Tech_Integration_Level,Monthly_Logistics_Spend_AED,Recency_Days,Order_Frequency_Per_Month,Customer_Lifetime_Value_AED,On_Time_Delivery_Rate_Pct,Order_Accuracy_Pct,Avg_Support_Response_Hours,Complaints_Last_Quarter,Damaged_Shipment_Pct,Satisfaction_Score,NPS_Rating,Price_Sensitivity,Primary_Pain_Point,Willingness_To_Switch,Churned,Premium_Tier_Adoption
CUST-10861,Oasis House,2024-04-15,2026-06-18,Health & Supplements,Mid-Market,4.3,Sharjah,Own Website,3,4199,298.08,390,72677,12.2,43.2,1.5,1.78,No,1,1,1,0,1,1,0,0,inhouse,Pay-as-you-go,Monthly,Dashboard Only,126608.4,9,3.4,5861611.02,97.2,94.0,7.3,3,,,5,Medium,,1,No,Yes
CUST-10431,Nova Trading,2025-01-14,2026-06-10,Fashion & Apparel,Mid-Market,4.9,Abu Dhabi,Instagram Shop,2,3850,209.18,644,57468,9.6,30.0,1.6,2.23,1,0,0,0,0,No,0,1,0,Shipa,Annual,Weekly,Dashboard Only,,17,3.9,2484191.35,90.3,94.5,10.1,3,3.2,5,4,Low,Returns Handling,3,No,Yes
CUST-10792,Pearl Living,2025-07-02,2026-03-28,Jewellery & Accessories,Startup,3.5,Sharjah,Retail Partners,3,130,148.08,7,1085,17.7,34.1,3.1,1.94,1,0,Y,1,1,0,0,1,1,Fetchr,Monthly,Monthly,Manual,2093.54,91,3.0,78352.52,87.6,93.6,5.6,5,2.7,3,4,Low,Coverage,3,No,No
CUST-10442,Cedar Supply,2023-03-17,04 Jun 2026,Toys & Baby,Mid-Market,7.2,Dubai,Retail Partners,2,3222,235.24,813,112107,19.6,41.4,1.6,1.97,1,1,1,Yes,0,0,1,0,1,None,Monthly,Bi-weekly,Manual,54536.55,23,3.8,3739460.37,97.8,95.2,0.5,3,0.0,5,3,High,Speed,4,No,Yes
CUST-10207,Desert Boutique,2026-03-13,2026-06-16,Toys & Baby,Mid-Market,0.8,Abu Dhabi,Instagram Shop,1,2468,AED 254.11,595,8575,7.6,31.1,2.9,2.13,1,1,1,No,0,No,1,1,1,None,Annual,Bi-weekly,Dashboard Only,63807.23,11,3.3,441429.5,100.0,93.8,16.6,9,2.2,4,2,Low,Speed,3,No,Yes
CUST-10532,Cedar House,2024-02-24,2026-06-23,Fashion & Apparel,SME,2.9,Dubai,Noon,2,344,AED 162.8,42,8747,8.8,50.9,2.9,1.95,0,0,Y,0,0,0,0,1,0,In-house,Pay-as-you-go,Monthly,Dashboard Only,4093.19,4,2.6,112113.73,95.7,97.6,12.2,7,0.9,3,4,High,Reliability,5,No,No
CUST-10536,Aura Supply,2023-04-21,2026-06-17,Health & Supplements,SME,6.9,Ajman,TikTok Shop,4,770,219.08,221,27187,5.2,39.2,3.1,2.74,0,Yes,0,0,1,0,0,0,0,,Monthly,Monthly,Manual,12693.13,10,3.7,887245.56,96.5,97.4,9.3,3,1.0,3,3,Medium,COD Reconciliation,4,No,Yes
CUST-11112,Noor Bazaar,04 Jan 2025,2026-06-25,Jewellery & Accessories,SME,2.0,Dubai,Instagram Shop,4,648,229.1,55,11563,11.9,75.3,2.9,2.24,1,0,1,0,0,0,0,1,1,Quiqup,Monthly,Monthly,API Integrated,13233.19,2,3.8,284121.88,90.5,94.6,21.8,3,3.8,6,4,Medium,COD Reconciliation,4,No,Yes
CUST-10143,Cedar Mart,2023-02-06,2026-06-14,Food & Beverage,SME,6.9,Dubai,Amazon.ae,1,853,128.09,235,26468,15.8,46.8,3.0,2.53,Yes,0,1,0,0,0,0,0,0,Quiqup,Monthly,Monthly,Manual,9339.43,13,2.9,673889.86,100.0,89.8,8.5,6,2.6,4,2,Medium,COD Reconciliation,3,No,No
CUST-10250,Aura Lab,2025-05-06,2026-05-31,Health & Supplements,SME,3.8,Abu Dhabi,Retail Partners,1,790,125.91,180,10574,12.1,40.5,2.5,2.65,1,1,1,1,0,0,1,1,1,In-house,Annual,Monthly,API Integrated,6494.95,27,3.0,220339.73,80.9,89.1,7.2,2,3.8,4,5,Low,Tracking Visibility,5,No,No
CUST-10640,Mirage Studio,2024-12-08,2026-06-23,Toys & Baby,Mid-Market,2.8,Fujairah,Own Website,4,3608,266.37,516,62694,9.0,51.0,2.4,1.6,0,0,1,Yes,1,0,1,0,0,Aramex,Quarterly,Monthly,API Integrated,95793.93,4,5.1,2598087.91,83.4,92.8,2.1,2,1.5,3,2,High,Cost,5,No,Yes
CUST-10763,Noor Tech,2026-03-11,2026-06-08,Toys & Baby,Startup,3.3,Ras Al Khaimah,Own Website,1,83,57.3,21,190,16.8,68.3,4.3,1.36,0,0,1,0,0,0,0,0,0,None,Pay-as-you-go,Monthly,API Integrated,377.26,19,2.1,11774.37,86.8,94.1,14.5,7,2.1,4,2,Medium,COD Reconciliation,4,Yes,No
CUST-11043,Coral Tech,2023-07-02,2025-11-27,Electronics & Gadgets,SME,3.5,RAK,Amazon.ae,2,673,240.32,163,22425,9.6,48.4,3.1,1.66,0,0,0,0,0,No,0,1,0,Fetchr,Quarterly,Monthly,Manual,13019.6,212,3.3,356933.8,88.3,94.9,18.3,6,2.7,3,4,Medium,COD Reconciliation,4,Yes,Yes
CUST-10321,Noor Studio,2023-12-27,2026-06-20,Beauty & Cosmetics,SME,2.6,Abu Dhabi,TikTok Shop,2,969,108.62,270,23679,,41.0,3.3,1.85,0,0,1,1,1,0,0,0,0,Smsa Express,Quarterly,Monthly,Manual,10500.57,7,3.1,263920.73,87.7,90.9,8.6,2,5.3,3,2,Medium,,4,No,Yes
CUST-10545,Mirage Goods,2025-07-06,2026-06-24,Home & Living,SME,3.1,Dubai,Noon,1,678,161.51,137,6020,14.6,57.1,1.4,1.38,0,Yes,0,0,1,No,1,1,0,iMile,Monthly,Monthly,Manual,10360.58,3,2.4,315880.31,94.5,95.9,19.8,7,1.9,3,3,Medium,Tracking Visibility,4,No,No
CUST-10361,Dune Living,2025-03-14,2026-05-22,Fashion & Apparel,Startup,3.0,SHJ,Instagram Shop,1,88,56.78,23,1244,19.7,75.2,3.4,1.28,0,No,0,0,1,0,0,1,0,Smsa Express,Pay-as-you-go,Monthly,Manual,408.06,36,2.0,12073.97,90.5,90.0,8.8,2,3.7,4,3,High,COD Reconciliation,4,No,No
CUST-10163,Velvet Brands,2024-04-13,07 May 2026,Jewellery & Accessories,Startup,3.5,Dubai,Own Website,1,78,,41,1455,11.4,78.2,4.0,1.13,0,0,1,1,1,0,0,0,0,In-house,Pay-as-you-go,Monthly,Manual,529.05,51,2.4,12217.56,84.4,96.1,16.9,2,3.9,4,3,High,Cost,5,No,No
CUST-10633,Cedar Beauty,2025-03-28,2026-06-16,Home & Living,SME,4.5,Ajman,Retail Partners,4,672,112.59,257,6490,11.9,46.9,1.4,2.09,0,0,1,0,1,Yes,1,0,0,iMile,Pay-as-you-go,Monthly,API Integrated,6719.13,11,4.6,282911.26,100.0,90.9,5.6,5,4.8,4,4,Medium,Reliability,5,No,Yes
CUST-10263,Souq Trading,2024-06-12,2025-12-01,Health & Supplements,Startup,4.9,Dubai,TikTok Shop,1,209,164.1,19,5106,18.4,60.0,3.9,1.9,0,0,1,0,0,0,0,0,0,Quiqup,Monthly,Bi-weekly,Manual,2952.33,208,3.5,139098.6,87.7,93.9,12.2,8,5.5,2,3,High,COD Reconciliation,5,Yes,No
CUST-10081,Pearl Brands,2023-10-21,2026-05-30,Electronics & Gadgets,SME,2.9,Abu Dhabi,Instagram Shop,1,529,184.28,154,13406,7.4,55.1,2.1,2.02,1,0,1,No,1,0,0,1,1,Smsa Express,Monthly,Monthly,Manual,7463.28,28,2.4,180074.19,89.3,93.5,16.9,2,4.9,3,2,Low,Reliability,5,No,No
CUST-10363,Dune Mart,2024-06-03,2026-04-22,Food & Beverage,Startup,4.9,Dubai,Amazon.ae,1,68,57.76,34,1141,17.1,74.7,2.7,1.0,0,0,1,1,0,1,0,0,1,Aramex,Quarterly,Weekly,Manual,418.54,66,0.6,15912.01,95.7,96.4,12.3,7,4.9,3,3,Medium,Reliability,5,No,No
CUST-10741,Luxe Collective,2024-10-02,06 Jun 2026,Fashion & Apparel,Startup,2.2,Dubai,TikTok Shop,2,113,72.5,,2109,18.6,44.7,3.3,2.21,0,0,Y,1,0,No,0,0,0,,Pay-as-you-go,Bi-weekly,Manual,544.37,21,2.7,8020.03,81.3,93.3,24.5,3,4.4,2,1,High,Cost,5,Yes,No
CUST-10757,Nova Living,2026-05-09,2026-06-07,Toys & Baby,Enterprise,3.6,DUBAI,Amazon.ae,2,3622,397.88,1977,5369,5.5,24.5,1.6,2.18,1,1,1,1,0,1,1,1,1,Fetchr,Quarterly,Bi-weekly,Dashboard Only,,20,4.6,3895669.16,100.0,96.8,8.6,3,2.4,5,3,Low,Coverage,4,No,Yes
CUST-10538,Lumen Beauty,2026-03-27,2026-06-20,Beauty & Cosmetics,Startup,3.2,Fujairah,Instagram Shop,1,15,62.87,22,28,,59.1,3.5,2.7,No,0,0,1,1,0,0,0,1,In-house,Monthly,Weekly,Manual,150.0,7,1.4,3811.57,94.7,95.1,31.3,4,,5,6,High,Cost,5,No,No
CUST-10144,Noor Lab,2023-12-22,2026-05-25,Electronics & Gadgets,SME,3.9,Abu  Dhabi,Own Website,5,1067,99.05,184,30194,10.3,57.4,3.2,2.27,No,1,1,1,1,0,0,1,1,None,Monthly,Monthly,Manual,9089.29,33,3.8,222752.2,-5,85.3,6.1,3,3.3,4,2,Low,Cost,4,No,Yes
CUST-10691,Noor Brands,2025-11-15,2026-06-23,Home & Living,Enterprise,2.9,Ras Al Khaimah,TikTok Shop,3,14403,310.06,1586,83715,4.9,12.5,0.5,3.28,1,1,0,1,0,1,0,1,1,Smsa Express,Annual,Weekly,Dashboard Only,483935.6,4,4.0,12219398.12,88.0,96.6,0.5,0,3.2,3,2,Low,Cost,4,No,Yes
CUST-10300,Zest Supply,2024-09-16,10 Mar 2026,Fashion & Apparel,Mid-Market,4.6,Dubai,Noon,6,2569,17519.71,798,40574,17.0,31.1,2.2,2.84,1,0,1,1,1,0,0,1,0,None,Monthly,Weekly,API Integrated,64469.11,109,5.2,2638233.15,93.5,100.0,7.3,6,1.3,5,3,Low,Cost,2,No,Yes
CUST-10274,Coral Collective,2026-01-11,09 Apr 2026,Beauty & Cosmetics,Mid-Market,0.8,Abu Dhabi,TikTok Shop,6,5038,284.3,526,17554,14.3,38.7,2.2,2.44,1,1,1,1,1,0,0,1,1,Fetchr,Pay-as-you-go,Monthly,Dashboard Only,157420.83,79,4.4,1074601.84,90.0,95.6,9.5,4,0.0,4,5,Low,Coverage,5,No,Yes
CUST-10606,Aura Beauty,2024-12-15,2026-05-05,Electronics & Gadgets,Mid-Market,3.5,Sharjah,TikTok Shop,6,4893,239.17,441,72406,0.141,20.7,2.5,2.9,0,1,1,0,0,1,0,1,0,In-house,Quarterly,Monthly,API Integrated,102595.14,53,4.7,3849492.31,90.2,96.3,7.4,2,0.0,5,,Low,COD Reconciliation,4,No,Yes
CUST-10759,Luxe Brands,2025-11-09,2026-06-20,Home & Living,SME,2.7,Ajman,Instagram Shop,2,433,124.95,99,2796,7.2,56.0,3.4,2.12,1,0,1,0,1,No,0,1,1,None,Pay-as-you-go,Weekly,Dashboard Only,5145.0,7,3.5,87986.61,91.4,90.8,5.0,1,2.4,4,3,Medium,Speed,5,No,No
CUST-10720,Bloom Tech,2024-04-01,2026-06-13,Toys & Baby,SME,5.7,dubai,Instagram Shop,4,426,234.57,313,9891,19.0,30.0,1.6,1.58,1,Yes,1,No,0,1,0,1,1,Shipa,Pay-as-you-go,Bi-weekly,Dashboard Only,6156.15,14,3.0,219980.67,81.3,94.2,4.2,2,0.8,4,5,Low,Coverage,5,No,No
CUST-10600,Velvet Tech,2023-10-19,2026-05-14,Home & Living,SME,5.3,Sharjah,Own Website,2,540,179.0,86,11570,13.4,81.6,1.9,1.0,1,0,N,1,1,1,0,0,0,None,Monthly,Bi-weekly,Dashboard Only,9631.38,44,2.6,460477.33,88.8,94.3,16.5,7,5.3,2,2,Medium,Speed,5,No,No
CUST-11065,Souq Bazaar,2026-01-11,13/05/2026,Health & Supplements,Enterprise,4.2,Dubai,Own Website,2,9858,234.29,1766,49697,9.2,23.1,1.3,2.64,1,0,1,0,0,No,0,1,1,In-house,Quarterly,Weekly,Dashboard Only,151389.33,45,4.3,6014998.89,95.8,98.2,8.5,5,1.4,4,2,Medium,Coverage,5,No,Yes
CUST-10789,Amber House,2023-01-08,2026-06-21,Home & Living,SME,3.5,Ras Al Khaimah,Retail Partners,1,712,189.28,164,28605,13.6,60.2,2.7,2.29,0,1,1,1,0,0,0,0,0,ARAMEX ,Quarterly,Weekly,,11039.41,6,3.4,256513.18,80.6,90.5,10.8,6,5.8,2,0,Low,Cost,4,Yes,Yes
CUST-10087,Luxe Collective,2024-07-12,2026-04-10,home & living ,SME,4.9,Dubai,Noon,2,792,122.48,94,16817,21.1,55.8,2.1,2.04,0,0,0,1,0,0,1,0,0,Smsa Express,Annual,Bi-weekly,Manual,9011.84,78,3.0,284416.06,84.1,90.9,15.0,2,4.1,4,5,High,Speed,5,No,No
CUST-10942,Noor House,2026-03-08,2026-05-18,Beauty & Cosmetics,Startup,3.1,DXB,Retail Partners,1,89,129.49,37,326,12.6,64.8,3.3,1.48,0,0,0,0,1,1,0,0,0,In-house,Pay-as-you-go,Monthly,Manual,971.48,40,2.1,25306.22,96.2,86.6,24.2,7,5.0,3,4,High,Returns Handling,5,Yes,No
 CUST-10464 ,Dune Trading,2025-03-12,2026-03-01,Fashion & Apparel,SME,3.5,Dubai,Retail Partners,3,547,173.48,129,5539,14.9,54.5,3.2,2.12,1,0,1,1,1,0,1,1,1,Aramex,Annual,Monthly,Manual,8662.34,118,3.7,287306.91,86.1,93.4,16.2,8,3.5,-1,3,Low,Coverage,5,No,Yes
CUST-10935,Urban Collective,23/03/2025,2026-02-08,Beauty & Cosmetics,Startup,3.3, Dubai ,Amazon.ae,2,122,45.78,22,1370,14.7,64.8,2.6,1.11,Yes,0,1,1,1,0,0,0,0,In-house,Pay-as-you-go,Weekly,Dashboard Only,369.55,139,1.3,10511.25,92.3,96.2,15.4,9,,3,1,Medium,Cost,4,No,No
CUST-10187,Aura Beauty,2023-11-05,2026-06-11,Toys & Baby,Startup,6.0,Dubai,Noon,2,86,25.0,29,2335,20.8,52.9,2.6,1.66,0,1,0,0,0,0,1,0,1,iMile,Pay-as-you-go,Bi-weekly,API Integrated,,16,2.1,11375.07,96.3,92.8,7.5,6,5.6,3,,High,Tracking Visibility,5,No,No
CUST-10658,Noor Trading,2025-05-31,2026-05-21,Jewellery & Accessories,SME,4.7, Dubai ,Instagram Shop,2,954,148.42,,9966,14.8,60.4,3.1,1.52,0,0,0,0,1,1,0,1,0,iMile,Pay-as-you-go,Weekly,Manual,10789.53,37,3.3,531333.3,88.7,95.9,17.2,5,2.0,4,2,Low,Cost,4,No,No
CUST-10287,Nova Boutique,2024-02-16,2026-06-13,Electronics & Gadgets,SME,3.9,DXB,Retail Partners,2,542,96.64,197,14342,11.9,54.9,3.4,2.36,1,1,1,0,1,0,1,1,1,None,Quarterly,Weekly,Manual,4687.5,14,2.3,164491.96,86.5,98.2,9.5,6,2.6,3,2,Medium,Reliability,4,No,No
CUST-10833,Velvet Goods,2024-05-27,2026-06-05,Electronics & Gadgets,Mid-Market,4.7,dubai,Retail Partners,4,3529,217.74,681,55847,8.4,42.9,1.8,2.71,Yes,1,0,1,0,0,1,1,0,Aramex,Monthly,Monthly,API Integrated,81790.58,22,5.3,2645813.87,86.6,92.0,1.1,1,0.4,4,5,Medium,Speed,5,No,Yes
CUST-10946,Urban Lab,2026-04-23,2026-06-22,Toys & Baby,Mid-Market,4.1,Dubai,Own Website,3,288,152.08,841,420,12.4,23.1,1.8,2.43,0,0,1,1,0,1,0,0,1,In-house,Quarterly,Monthly,Dashboard Only,3340.96,5,3.8,128891.25,88.0,97.3,7.7,2,3.9,4,2,Medium,Returns Handling,4,No,No
CUST-10959,Pearl House,2024-10-01,22 May 2026,fashion & apparel ,SME,3.7,Fujairah,TikTok Shop,2,338,154.31,,6757,17.6,64.2,2.9,1.73,No,0,0,No,1,1,0,0,0,Smsa Express,Pay-as-you-go,Monthly,Manual,,36,2.4,153730.45,79.2,90.0,8.7,6,1.5,2,3,Medium,COD Reconciliation,5,No,No
CUST-10564,Oasis Lab,2025-09-12,2026-05-29,Toys & Baby,SME,1.8,Dubai,TikTok Shop,2,672,114.55,274,5727,13.2,55.3,2.3,1.78,1,No,0,1,0,1,0,1,0,Smsa Express,Monthly,Monthly,Dashboard Only,7404.62,29,2.5,86659.46,88.7,92.8,13.8,6,2.2,3,2,Medium,Tracking Visibility,4,No,No
CUST-10820,Luxe Living,2024-04-23,2026-05-08,Beauty & Cosmetics,Startup,5.5,Ras Al Khaimah,TikTok Shop,1,169,71.0,21,3925,14.0,56.0,3.3,2.21,Yes,0,1,1,0,0,0,0,0,Quiqup,Pay-as-you-go,Weekly,Manual,1188.21,50,3.5,62246.82,92.6,91.1,22.7,3,4.3,3,,High,Coverage,5,No,No
CUST-10344,Marina Bazaar,2024-02-21,2026-06-04,Jewellery & Accessories,Mid-Market,5.8,Dubai,Retail Partners,6,1871,345.45,523,36515,,44.9,2.1,2.54,1,1,1,0,1,0,1,1,0,None,Quarterly,Weekly,Dashboard Only,42605.12,23,4.2,2024737.86,89.9,94.3,n/a,6,1.6,4,4,High,Speed,5,No,Yes
CUST-10049,Noor Trading,2025-03-28,2026-04-01,Health & Supplements,Startup,3.3,Sharjah,Amazon.ae,2,110,146.21,25,1608,21.6,73.7,4.0,1.95,0,0,1,1,1,0,0,0,0,Fetchr,Monthly,Weekly,Dashboard Only,1580.76,87,2.5,49389.34,91.8,89.4,19.0,6,3.1,3,4,High,Tracking Visibility,5,No,No
CUST-10622,Desert Living,02/06/2023,2026-05-22,Health & Supplements,Enterprise,4.7,Dubai,Own Website,4,18293,237.82,3020,673601,9.1,8.6,1.4,2.79,1,1,1,0,0,Yes,1,1,1,Fetchr,Quarterly,Weekly,Dashboard Only,387216.27,36,5.2,11288084.02,88.3,95.5,,4,0.0,5,5,Medium,COD Reconciliation,5,No,Yes
CUST-10780,Urban Brands,2024-08-22,2026-06-05,Jewellery & Accessories,Startup,2.9,Dubai,Own Website,2,135,109.21,24,2027,17.9,65.9,3.1,2.04,0,No,1,0,0,0,1,0,0,Aramex,Annual,Bi-weekly,API Integrated,1008.61,22,2.9,30071.36,100.0,92.2,33.2,4,3.7,4,5,Low,COD Reconciliation,5,No,No
CUST-10247,Nova Supply,2024-07-10,2026-03-18,Electronics & Gadgets,SME,4.6,Dubai,Instagram Shop,2,496,135.44,,9279,18.2,43.0,2.3,1.0,1,0,1,1,0,1,0,1,1,None,Pay-as-you-go,Bi-weekly,API Integrated,6988.06,101,3.0,194877.57,86.0,84.9,19.0,0,0.8,4,2,High,Speed,4,No,No
CUST-10702,Amber Collective,2024-03-11,2026-05-30,Jewellery & Accessories,Startup,6.3,Dubai,TikTok Shop,2,53,92.9,35,1243,14.1,55.0,3.4,2.55,0,0,0,0,1,0,0,0,0,Aramex,Pay-as-you-go,Bi-weekly,Manual,516.78,28,1.0,20053.65,,95.6,12.7,2,5.3,5,4,Low,Reliability,4,No,No
CUST-10937,Cedar Co,25 Mar 2025,09/06/2026,Health & Supplements,Startup,2.6,Dubai,TikTok Shop,2,134,51.69,30,1348,2.8,52.3,3.3,2.03,0,0,0,0,1,0,0,0,1,iMile,Pay-as-you-go,Monthly,Manual,436.3,18,2.1,9719.1,94.5,94.8,19.0,5,,3,,High,Cost,5,Yes,No
CUST-10828,Cedar Trading,2026-02-25,2026-05-27,Fashion & Apparel,Mid-Market,2.8,sharjah,TikTok Shop,6,4720,,444,13585,10.6,42.2,2.6,2.39,1,0,1,0,1,Yes,0,1,1,imile,Monthly,Monthly,Dashboard Only,73567.49,31,5.6,1492411.7,89.7,100.0,2.2,3,3.1,4,2,Low,Cost,2,No,Yes
CUST-10620,Noor Bazaar,2024-06-10,2026-04-16,Beauty & Cosmetics,Mid-Market,5.2, Dubai ,Noon,5,3324,210.29,632,65531,9.8,34.2,1.4,2.3,Yes,0,1,0,1,0,0,1,1,In-House,Monthly,Bi-weekly,Dashboard Only,67756.13,72,4.8,3081865.34,96.1,94.5,4.0,1,2.8,5,3,Low,Coverage,3,No,Yes
CUST-10455,Coral Goods,2026-05-07,2026-06-10,Food & Beverage,Startup,3.9,DUBAI,Noon,1,225,111.32,12,308,23.3,63.0,3.2,1.89,1,No,1,1,1,0,0,1,1,Aramex,Pay-as-you-go,Bi-weekly,Manual,1629.08,17,2.3,66200.16,86.8,92.3,18.3,4,3.5,3,2,High,Cost,5,No,No
CUST-10797,Souq Brands,2023-12-04,2026-04-24,Beauty & Cosmetics,Startup,6.3,DUBAI,Retail Partners,1,94,129.41,28,2892,18.1,54.6,2.7,1.77,0,0,0,0,1,0,0,0,0,Quiqup,Quarterly,Weekly,Manual,1272.16,64,2.2,74707.88,84.4,92.5,24.8,1,3.8,4,3,Medium,Reliability,3,No,No
CUST-10400,Desert Lab,2023-01-31,2026-02-18,Toys & Baby,Startup,7.4,Dubai,Retail Partners,1,84,115.69,21,2992,19.7,46.2,3.8,1.1,0,0,0,1,1,0,0,0,0,I-Mile,Pay-as-you-go,Weekly,API Integrated,654.88,129,1.6,33501.89,94.3,92.7,21.6,4,4.6,3,2,High,Tracking Visibility,4,Yes,No
CUST-10716,Desert Living,2024-06-24,2026-05-28,beauty & cosmetics ,SME,5.5,Dubai,Own Website,1,548,149.56,154,8719,10.0,50.3,2.4,2.59,1,0,1,0,0,0,0,1,1,In-house,Monthly,Bi-weekly,Dashboard Only,7292.65,30,3.8,295438.96,89.0,99.0,9.3,4,3.1,1,2,High,Cost,5,No,No
CUST-11134,Nova Brands,05/11/2024,2026-06-19,health & supplements ,Enterprise,1.7,Dubai,Noon,6,18233,261.05,2422,286381,12.8,15.2,0.9,2.9,1,0,1,0,1,0,1,0,1,In-house,Monthly,Monthly,API Integrated,506974.59,8,4.6,7981254.13,100.0,92.7,0.5,2,2.1,5,4,Low,Coverage,5,No,Yes
CUST-10088,Bloom Threads,2026-04-10,2026-06-27,Home & Living,Startup,3.2,Dubai,Own Website,2,132,170.94,36,221,21.2,72.7,3.4,2.05,No,0,1,0,1,0,0,0,0,Aramex,Pay-as-you-go,Monthly,Manual,2480.77,0,1.8,60981.39,76.4,92.8,15.4,6,3.2,2,3,High,Returns Handling,5,Yes,No
CUST-11070,Oasis Living,2024-01-23,16 Jun 2026,Health & Supplements,Mid-Market,3.3,Umm Al Quwain,Instagram Shop,2,5466,223.72,702,123829,,61.8,1.6,2.38,0,0,1,1,0,0,0,0,0,iMile,Annual,Weekly,API Integrated,112663.13,11,4.0,3798645.9,92.4,94.2,5.5,5,,4,4,High,COD Reconciliation,5,No,Yes
CUST-10877,Dune Co,22/07/2024,2026-03-03,Fashion & Apparel,Startup,4.3,Dubai,Noon,1,125,41.33,33,1948,15.7,59.3,3.6,1.59,0,0,1,1,1,0,0,1,0,Aramex,Pay-as-you-go,Weekly,Dashboard Only,330.71,116,1.4,10897.69,86.0,95.7,25.7,2,5.2,3,4,High,COD Reconciliation,5,No,No
CUST-10482,Pearl Brands,2024-11-14,2026-06-22,Electronics & Gadgets,SME,3.8,Dubai,Own Website,1,1409,167.11,230,18753,19.0,40.3,2.6,2.11,Yes,No,0,1,0,0,0,0,0,Aramex,Monthly,Monthly,Dashboard Only,16612.31,5,2.8,558391.21,89.8,95.0,0.5,3,2.9,4,3,Medium,Speed,4,Yes,No
CUST-10084,Marina House,2023-08-09,2026-05-11,Electronics & Gadgets,Startup,3.7,Abu Dhabi,Retail Partners,1,15,73.19,35,499,18.5,81.0,2.7,1.6,No,No,0,1,1,0,0,0,0,None,Pay-as-you-go,Weekly,Manual,,47,2.1,4148.2,76.7,89.7,24.1,7,6.1,1,1,High,COD Reconciliation,5,No,No
CUST-10772,Luxe House,2026-01-06,2026-04-21,Food & Beverage,SME,0.9,Abu Dhabi,Own Website,1,931,187.71,130,4243,17.1,71.5,2.6,1.26,0,1,0,1,1,0,1,0,1,In-house,Monthly,Monthly,Manual,17176.18,67,3.8,118838.95,83.2,91.6,9.2,3,3.1,2,1,Medium,Returns Handling,5,No,Yes
CUST-10131,Falcon Threads,23 May 2025,29 May 2026,Home & Living,Enterprise,2.4,Ajman,Retail Partners,3,12743,,1624,145024,6.3,41.1,1.4,2.88,1,0,1,1,1,1,0,1,1,Aramex,Annual,Monthly,API Integrated,308425.19,29,4.7,5759960.54,92.4,91.3,1.5,3,0.8,4,5,Low,Cost,4,No,Yes
CUST-10784,Desert Co,2024-05-11,2026-06-07,Food & Beverage,Enterprise,4.3,Ajman,Own Website,5,17223,312.83,3151,424920,3.1,25.4,1.5,2.24,1,No,1,0,0,1,0,1,0,I-Mile,Quarterly,Bi-weekly,Manual,384448.53,20,3.8,11799464.37,100.0,98.5,10.8,1,1.5,5,6,Medium,Coverage,3,No,Yes
CUST-11005,Lumen Boutique,17 Oct 2024,2026-06-12,Food & Beverage,SME,4.3,Abu Dhabi,Own Website,1,767,173.87,117,13365,20.0,61.0,2.5,2.61,0,0,1,1,1,0,0,0,0,In House,Quarterly,Weekly,Manual,,15,4.6,389605.95,93.2,92.6,17.9,4,4.9,3,3,High,Tracking Visibility,5,No,Yes
CUST-10786,Aura Lab,2026-05-22,2026-06-19,Jewellery & Accessories,Mid-Market,3.7,Abu Dhabi,Instagram Shop,4,4790,260.44,625,4201,13.6,24.9,2.1,2.24,0,0,0,1,0,0,0,1,0,Shipa,Annual,Monthly,Dashboard Only,88951.64,8,4.9,3237142.85,91.6,98.3,,3,2.6,6,5,Low,Tracking Visibility,2,No,Yes
CUST-10411,Pearl Brands,2025-08-27,18/06/2026,Home & Living,SME,2.9,Dubai,Retail Partners,1,875,59.51,101,6510,14.2,70.3,2.0,2.8,0,Yes,1,0,0,0,0,0,0,,Monthly,Bi-weekly,,4508.21,9,2.5,109178.57,96.9,97.2,9.3,3,2.4,5,4,High,Speed,5,No,No
CUST-10409,Cedar Bazaar,2025-10-28,2026-06-24,Electronics & Gadgets,Enterprise,1.7,Umm Al Quwain,Retail Partners,3,21993,297.11,2598,123152,10.2,27.7,1.3,2.17,1,Yes,1,0,1,Yes,0,1,0,Aramex,Quarterly,Weekly,API Integrated,568456.7,3,3.3,9756017.62,,96.7,1.6,2,0.0,,2,Low,COD Reconciliation,3,No,Yes
CUST-10736,Nova Living,2026-03-06,2026-04-30,Electronics & Gadgets,Startup,3.8,Dubai,Noon,2,142,82.92,28,353,22.2,69.5,3.4,1.95,0,0,1,0,0,0,0,0,0,Aramex,Pay-as-you-go,Weekly,Manual,863.15,58,1.9,24755.85,92.2,88.7,21.0,7,3.0,5,4,High,Tracking Visibility,5,Yes,No
